subdim	prefix	video	suffix	dim	task_type	negative	positive	index
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.vehicle_starts.1646.1662	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	285
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.vehicle_stops.249.280	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	286
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_trunk.3693.3756	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	287
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_trunk.1058.1115	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	288
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_trunk.3869.3933	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	289
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_trunk.1282.1358	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	290
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.2813.2843	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	299
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.2164.2241	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	304
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.1473.1529	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	309
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.3781.3811	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	312
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.4094.4123	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	318
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.1712.1742	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	320
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.3110.3139	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	322
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.3984.4069	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	324
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.5168.5284	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	325
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.1442.1565	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	326
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.1842.1957	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	327
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.2119.2205	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	328
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.278.383	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	329
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.3095.3121	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	330
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.185.245	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	331
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.1369.1417	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	332
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.3439.3468	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	334
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.3293.3323	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	335
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.5285.5315	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	336
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.2010.2043	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	338
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.400.433	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	340
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.person_opens_trunk.520.575	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	341
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.person_closes_trunk.658.699	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	342
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.person_loads_vehicle.575.658	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	343
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.person_closes_vehicle_door.851.888	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	346
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.vehicle_turns_left.1250.1357	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	347
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.vehicle_turns_right.1406.1478	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	348
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_07_001043_001099.vehicle_starts.1168.1218	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	350
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_opens_trunk.700.728	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	352
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_closes_trunk.1287.1343	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	353
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_loads_vehicle.1015.1092	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	354
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_loads_vehicle.1224.1287	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	355
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_exits_vehicle.457.508	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	357
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_enters_vehicle.1470.1517	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	359
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_opens_vehicle_door.1437.1470	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	362
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.person_closes_vehicle_door.518.545	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	363
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_turns_left.1573.1633	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	366
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_turns_left.1663.1769	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	367
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_turns_left.217.286	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	368
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_turns_left.1839.2037	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	369
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_stops.287.333	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	372
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_starts.1789.1852	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	374
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_08_001103_001181.vehicle_turns_right.1493.1531	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	377
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_trunk.812.877	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	378
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_trunk.8307.8354	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	379
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_trunk.5390.5471	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	380
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_trunk.1595.1648	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	381
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_trunk.6137.6171	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	382
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_trunk.8852.8960	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	383
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_loads_vehicle.5598.5853	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	384
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_loads_vehicle.5854.6132	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	385
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_unloads_vehicle.877.1106	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	386
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_unloads_vehicle.1365.1524	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	387
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_unloads_vehicle.1167.1310	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	388
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_unloads_vehicle.8579.8808	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	390
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_exits_vehicle.614.676	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	391
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_exits_vehicle.8115.8171	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	394
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_enters_vehicle.9226.9265	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	398
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_vehicle_door.3317.3351	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	400
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_vehicle_door.6221.6268	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	401
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_vehicle_door.6300.6330	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	402
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_opens_vehicle_door.9190.9226	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	403
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_vehicle_door.713.744	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	405
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_vehicle_door.8179.8216	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	408
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.person_closes_vehicle_door.8171.8211	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	409
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_stops.295.318	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	411
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_stops.7919.7974	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	415
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_stops.5113.5145	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	418
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_stops.405.468	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	419
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.7499.7650	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	421
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.9859.9927	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	422
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.7016.7039	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	423
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.4679.4722	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	424
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.4907.4970	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	425
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.6799.6821	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	426
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.292.326	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	427
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_09_001186_001533.vehicle_turns_left.3705.3820	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	428
