subdim	prefix	video	suffix	dim	task_type	negative	positive	index
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_turns_right.1017.1146	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	250
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_turns_right.7937.8054	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	251
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_stops.470.500	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	252
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_stops.3192.3222	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	253
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_turns_left.341.500	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	254
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040003_02_000197_000552.vehicle_turns_left.2904.2983	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	255
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040005_06_000886_001016.vehicle_turns_right.593.709	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	256
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040005_06_000886_001016.vehicle_turns_right.734.840	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	257
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.person_opens_trunk.1333.1370	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	258
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.person_closes_trunk.1473.1500	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	259
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.person_unloads_vehicle.1378.1463	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	260
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.person_exits_vehicle.1200.1243	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	261
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.person_closes_vehicle_door.1227.1244	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	262
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_03_000496_000559.vehicle_stops.1031.1082	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	263
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_opens_trunk.353.430	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	264
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_closes_trunk.789.819	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	265
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_loads_vehicle.434.536	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	266
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_loads_vehicle.641.855	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	267
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_enters_vehicle.924.1130	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	268
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_enters_vehicle.1014.1130	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	269
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_opens_vehicle_door.924.987	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	270
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_opens_vehicle_door.1014.1073	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	271
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_04_000626_000689.person_closes_vehicle_door.1077.1130	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	272
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_opens_trunk.652.709	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	273
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_closes_trunk.1165.1227	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	274
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_unloads_vehicle.936.1103	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	275
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_unloads_vehicle.725.897	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	276
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_exits_vehicle.448.511	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	277
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_exits_vehicle.438.505	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	278
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_enters_vehicle.1416.1446	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	279
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_opens_vehicle_door.421.456	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	280
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_opens_vehicle_door.1384.1436	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	282
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.person_closes_vehicle_door.505.570	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	284
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.vehicle_starts.1646.1662	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	285
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_05_000696_000762.vehicle_stops.249.280	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	286
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_trunk.3693.3756	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	287
opening trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_trunk.1058.1115	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	288
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_trunk.3869.3933	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	289
closing trunk	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_trunk.1282.1358	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	290
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_loads_vehicle.1205.1295	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	291
loading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_loads_vehicle.3741.3793	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	292
unloading vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_unloads_vehicle.3771.3933	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	293
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_exits_vehicle.2164.2378	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	294
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_exits_vehicle.2355.2413	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	295
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_exits_vehicle.3576.3616	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	296
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_exits_vehicle.585.631	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	297
exiting vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_exits_vehicle.5689.5775	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	298
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.2813.2843	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	299
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.2893.2981	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	300
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.3818.3944	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	301
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.1147.1227	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	302
entering vehicle	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_enters_vehicle.1473.1628	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	303
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.2164.2241	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	304
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.2355.2387	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	305
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.3688.3744	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	306
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.3819.3871	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	307
opening vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_opens_vehicle_door.1473.1529	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	309
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.2916.2980	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	310
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.2845.2903	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	311
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.3781.3811	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	312
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.3884.3944	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	313
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.3580.3616	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	314
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.585.639	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	315
closing vehicle door	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.person_closes_vehicle_door.5756.5812	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	317
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.4094.4123	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	318
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.3951.3980	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	319
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.1712.1742	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	320
starting	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_starts.3110.3139	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	322
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.3984.4069	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	324
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.5168.5284	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	325
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.1442.1565	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	326
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.1842.1957	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	327
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.2119.2205	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	328
turning left	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_left.278.383	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	329
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.3095.3121	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	330
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.185.245	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	331
turning right	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_turns_right.1369.1417	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	332
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.3439.3468	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	334
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.3293.3323	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	335
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.5285.5315	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	336
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.2010.2043	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	338
stopping	mllm_embedding/datasets/VIRAT/generated_clips/videos	VIRAT_S_040100_06_000767_000988.vehicle_stops.400.433	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	340
